#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

##########
#Empires
##########
d_ades_coast_adj;Ades;;;;;;;;;;;;;x
d_anin_ko_coast;Anin Ko Coast;;;;;;;;;;;;;x
d_anin_ko_coast_adj;Anin;;;;;;;;;;;;;x
d_basli_forest;Basli Forest;;;;;;;;;;;;;x
d_basli_forest_adj;Basli;;;;;;;;;;;;;x
d_basli_plains;Basli Plains;;;;;;;;;;;;;x
d_basli_plains_adj;Basli;;;;;;;;;;;;;x
d_blav;Blav;;;;;;;;;;;;;x
d_blav_adj;Anin;;;;;;;;;;;;;x
d_c_abimelechs;C. Abimelechs;;;;;;;;;;;;;x
d_c_abimelechs_adj;Abimelechi;;;;;;;;;;;;;x
d_c_ades_plains;C. Ades Plains;;;;;;;;;;;;;x
d_c_ades_plains_adj;Ades;;;;;;;;;;;;;x
d_c_anin_plains;C. Anin Plains;;;;;;;;;;;;;x
d_c_anin_plains_adj;Anin;;;;;;;;;;;;;x
d_c_grey_plains;C. Grey Plains;;;;;;;;;;;;;x
d_c_grey_plains_adj;Grey-Tribesman;;;;;;;;;;;;;x
d_c_vitat_canyon;C. Vitat Canyon;;;;;;;;;;;;;x
d_c_vitat_canyon_adj;Vitat;;;;;;;;;;;;;x
d_c_yava_forest;C. Yava Forest;;;;;;;;;;;;;x
d_c_yava_forest_adj;Yavan;;;;;;;;;;;;;x
d_cenno;Cenno;;;;;;;;;;;;;x
d_cenno_adj;Gawei;;;;;;;;;;;;;x
d_collsi;Collsi;;;;;;;;;;;;;x
d_collsi_adj;Collsi;;;;;;;;;;;;;x
d_door_to_yava;Door to Yava;;;;;;;;;;;;;x
d_door_to_yava_adj;Yavan;;;;;;;;;;;;;x
d_dulmal;Dulmal;;;;;;;;;;;;;x
d_dulmal_adj;Dulmal;;;;;;;;;;;;;x
d_e_ades_plains;E. Ades Plains;;;;;;;;;;;;;x
d_e_ades_plains_adj;Ades;;;;;;;;;;;;;x
d_e_daly_mountains;E. Daly Mtns.;;;;;;;;;;;;;x
d_e_daly_mountains_adj;Ran-nu;;;;;;;;;;;;;x
d_e_grey_plains;E. Grey Plains;;;;;;;;;;;;;x
d_e_grey_plains_adj;Grey-Tribesman;;;;;;;;;;;;;x
d_e_kalan_fields;E. Kalan Fields;;;;;;;;;;;;;x
d_e_kalan_fields_adj;Kalani;;;;;;;;;;;;;x
d_e_navo_desert;E. Navo Desert;;;;;;;;;;;;;x
d_e_navo_desert_adj;Navo;;;;;;;;;;;;;x
d_e_yava_forest;E. Yava Forest;;;;;;;;;;;;;x
d_e_yava_forest_adj;Yavan;;;;;;;;;;;;;x
d_etzu_lake;Etzu Lake;;;;;;;;;;;;;x
d_etzu_lake_adj;Zuvaki;;;;;;;;;;;;;x
d_etzu_river;Etzu River;;;;;;;;;;;;;x
d_etzu_river_adj;Zuvaki;;;;;;;;;;;;;x
d_etzus_mouth;Etzu's Mouth;;;;;;;;;;;;;x
d_etzus_mouth_adj;Zuvaki;;;;;;;;;;;;;x
d_gap_in_the_mountain;Mountain Gap;;;;;;;;;;;;;x
d_gap_in_the_mountain_adj;Anin;;;;;;;;;;;;;x
d_gawei_castle;Gawei Castle;;;;;;;;;;;;;x
d_gawei_castle_adj;Gawei;;;;;;;;;;;;;x
d_gawei_channel_isles;Gawei Channel Isles;;;;;;;;;;;;;x
d_gawei_channel_isles_adj;Gawei;;;;;;;;;;;;;x
d_gawei_isles;Gawei Isles;;;;;;;;;;;;;x
d_gawei_isles_adj;Gawei;;;;;;;;;;;;;x
d_gawei_village;Gawei Village;;;;;;;;;;;;;x
d_gawei_village_adj;Gawei;;;;;;;;;;;;;x
d_great_war_hall;Great War Hall;;;;;;;;;;;;;x
d_great_war_hall_adj;Abimelechi;;;;;;;;;;;;;x
d_grey_coast;Grey Coast;;;;;;;;;;;;;x
d_grey_coast_adj;Grey-Tribesman;;;;;;;;;;;;;x
d_grey_mountains;Grey Mtns;;;;;;;;;;;;;x
d_grey_mountains_adj;Basli;;;;;;;;;;;;;x
d_hese_forest;Hese Forest;;;;;;;;;;;;;x
d_hese_forest_adj;Hesen;;;;;;;;;;;;;x
d_home_of_the_vitat;Vitat Home;;;;;;;;;;;;;x
d_home_of_the_vitat_adj;Vitat;;;;;;;;;;;;;x
d_huargen;Huargen;;;;;;;;;;;;;x
d_huargen_adj;Huargen;;;;;;;;;;;;;x
d_hunute_forest;Hunute Forest;;;;;;;;;;;;;x
d_hunute_forest_adj;Hunute;;;;;;;;;;;;;x
d_jese_castle;Jese Castle;;;;;;;;;;;;;x
d_jese_castle_adj;Hesen;;;;;;;;;;;;;x
d_kalan_village;Kalan Village;;;;;;;;;;;;;x
d_kalan_village_adj;Kalani;;;;;;;;;;;;;x
d_kalani_coast;Kalani Coast;;;;;;;;;;;;;x
d_kalani_coast_adj;Kalani;;;;;;;;;;;;;x
d_ko;Ko;;;;;;;;;;;;;x
d_ko_adj;Ades;;;;;;;;;;;;;x
d_levyt;Levyt;;;;;;;;;;;;;x
d_levyt_adj;Levytan;;;;;;;;;;;;;x
d_levyt_river;Levyt River;;;;;;;;;;;;;x
d_levyt_river_adj;Levytan;;;;;;;;;;;;;x
d_levyt_w_bank;Levyt W. Bank;;;;;;;;;;;;;x
d_levyt_w_bank_adj;Levytan;;;;;;;;;;;;;x
d_lommal;Lommal;;;;;;;;;;;;;x
d_lommal_adj;Lommal;;;;;;;;;;;;;x
d_majat_mountains;Majat Mtns;;;;;;;;;;;;;x
d_majat_mountains_adj;Anin;;;;;;;;;;;;;x
d_merro;Merro;;;;;;;;;;;;;x
d_merro_adj;Merro;;;;;;;;;;;;;x
d_n_abimelechs;N. Abimelechs;;;;;;;;;;;;;x
d_n_abimelechs_adj;Anin;;;;;;;;;;;;;x
d_n_anin_coast;N. Anin Coast;;;;;;;;;;;;;x
d_n_anin_coast_adj;Anin;;;;;;;;;;;;;x
d_n_anin_plains;N. Anin Plains;;;;;;;;;;;;;x
d_n_anin_plains_adj;Anin;;;;;;;;;;;;;x
d_n_grey_plains;N. Grey Plains;;;;;;;;;;;;;x
d_n_grey_plains_adj;Grey-Tribesman;;;;;;;;;;;;;x
d_n_hal_mountains;N. Hal Mountains;;;;;;;;;;;;;x
d_n_hal_mountains_adj;Gawei;;;;;;;;;;;;;x
d_n_hunute_forest;N. Hunute Forest;;;;;;;;;;;;;x
d_n_hunute_forest_adj;Hunute;;;;;;;;;;;;;x
d_n_rannu_coast;N. Rannu Coast;;;;;;;;;;;;;x
d_n_rannu_coast_adj;Ran-nu;;;;;;;;;;;;;x
d_n_vitat_canyon;N. Vitat Canyon;;;;;;;;;;;;;x
d_n_vitat_canyon_adj;Vitat;;;;;;;;;;;;;x
d_navo_coast;Navo Coast;;;;;;;;;;;;;x
d_navo_coast_adj;Navo;;;;;;;;;;;;;x
d_navo_river;Navo River;;;;;;;;;;;;;x
d_navo_river_adj;Navo;;;;;;;;;;;;;x
d_ne_anin_plains;N.E. Anin Plains;;;;;;;;;;;;;x
d_ne_anin_plains_adj;Anin;;;;;;;;;;;;;x
d_ne_yava_forest;N.E. Yava Forest;;;;;;;;;;;;;x
d_ne_yava_forest_adj;Yavan;;;;;;;;;;;;;x
d_norrain_river;Norrain River;;;;;;;;;;;;;x
d_norrain_river_adj;Kalani;;;;;;;;;;;;;x
d_nw_yava_forest;N.W. Yava Forest;;;;;;;;;;;;;x
d_nw_yava_forest_adj;Yava;;;;;;;;;;;;;x
d_pan_cliffs;Pan Cliffs;;;;;;;;;;;;;x
d_pan_cliffs_adj;Vitat;;;;;;;;;;;;;x
d_poghess;Poghess;;;;;;;;;;;;;x
d_poghess_adj;Poghess;;;;;;;;;;;;;x
d_qess_fort;Qess Fort;;;;;;;;;;;;;x
d_qess_fort_adj;Gawei;;;;;;;;;;;;;x
d_qwari;Qwari;;;;;;;;;;;;;x
d_qwari_adj;Qwari;;;;;;;;;;;;;x
d_rannu_plains;Rannu Plains;;;;;;;;;;;;;x
d_rannu_plains_adj;Ran-nu;;;;;;;;;;;;;x
d_s_anin_plains;S. Anin Plains;;;;;;;;;;;;;x
d_s_anin_plains_adj;Anin;;;;;;;;;;;;;x
d_s_basli_forest;S. Basli Forest;;;;;;;;;;;;;x
d_s_basli_forest_adj;Basli;;;;;;;;;;;;;x
d_s_hese_coast;S. Hese Coast;;;;;;;;;;;;;x
d_s_hese_coast_adj;Hesen;;;;;;;;;;;;;x
d_s_hunute_forest;S. Hunute Forest;;;;;;;;;;;;;x
d_s_hunute_forest_adj;Hunute;;;;;;;;;;;;;x
d_s_rannu_coast;S. Rannu Coast;;;;;;;;;;;;;x
d_s_rannu_coast_adj;Ran-nu;;;;;;;;;;;;;x
d_s_yava_forest;S. Yava Forest;;;;;;;;;;;;;x
d_s_yava_forest_adj;Yavan;;;;;;;;;;;;;x
d_se_anin_plains;S.E. Anin Plains;;;;;;;;;;;;;x
d_se_anin_plains_adj;Anin;;;;;;;;;;;;;x
d_silt_castle;Silt Castle;;;;;;;;;;;;;x
d_silt_castle_adj;Navo;;;;;;;;;;;;;x
d_solwood;Solwood;;;;;;;;;;;;;x
d_solwood_adj;Gawei;;;;;;;;;;;;;x
d_sun_river;Sun River;;;;;;;;;;;;;x
d_sun_river_adj;Gawei;;;;;;;;;;;;;x
d_sw_anin_plains;S.W. Anin Plains;;;;;;;;;;;;;x
d_sw_anin_plains_adj;Anin;;;;;;;;;;;;;x
d_timut;Timut;;;;;;;;;;;;;x
d_timut_adj;Timut;;;;;;;;;;;;;x
d_twins;Twins;;;;;;;;;;;;;x
d_twins_adj;Hesen;;;;;;;;;;;;;x
d_w_abimelechs;W. Abimelechs;;;;;;;;;;;;;x
d_w_abimelechs_adj;Abimelechi;;;;;;;;;;;;;x
d_w_ades_plains;W. Ades Plains;;;;;;;;;;;;;x
d_w_ades_plains_adj;Ades;;;;;;;;;;;;;x
d_w_jese_coast;W. Jese Coast;;;;;;;;;;;;;x
d_w_jese_coast_adj;Hesen;;;;;;;;;;;;;x
d_w_kalan_fields;W. Kalan Fields;;;;;;;;;;;;;x
d_w_kalan_fields_adj;Kalani;;;;;;;;;;;;;x
d_w_navo_desert;W. Navo Desert;;;;;;;;;;;;;x
d_w_navo_desert_adj;Navo;;;;;;;;;;;;;x
d_zalv_forest;Zalv Forest;;;;;;;;;;;;;x
d_zalv_forest_adj;Ades;;;;;;;;;;;;;x
d_zet;Zet;;;;;;;;;;;;;x
d_zet_adj;Zet;;;;;;;;;;;;;x
d_zuvaki_palace;Zuvaki Palace;;;;;;;;;;;;;x
d_zuvaki_palace_adj;Zuvaki;;;;;;;;;;;;;x

############
#Counties
############
c_abimelech_falls;Abimelech Falls;;;;;;;;;;;;;x
c_abimelech_falls_adj;Abimelechi;;;;;;;;;;;;;x
c_anin_ko_coast;Anin Ko Coast;;;;;;;;;;;;;x
c_anin_ko_coast_adj;Anin;;;;;;;;;;;;;x
c_anlas;Anlas;;;;;;;;;;;;;x
c_anlas_adj;Gawei;;;;;;;;;;;;;x
c_basli_forest;Basli Forest;;;;;;;;;;;;;x
c_basli_forest_adj;Basli;;;;;;;;;;;;;x
c_belar;Belar;;;;;;;;;;;;;x
c_belar_adj;Timut;;;;;;;;;;;;;x
c_black_fog_falls;Black Fog Falls;;;;;;;;;;;;;x
c_black_fog_falls_adj;Dulmal;;;;;;;;;;;;;x
c_black_fog_mountains;Black Fog Mtns;;;;;;;;;;;;;x
c_black_fog_mountains_adj;Dulmal;;;;;;;;;;;;;x
c_blav;Blav;;;;;;;;;;;;;x
c_blav_adj;Anin;;;;;;;;;;;;;x
c_blav_approach;Blav Approach;;;;;;;;;;;;;x
c_blav_approach_adj;Anin;;;;;;;;;;;;;x
c_bottomless_hole;Bottomless Hole;;;;;;;;;;;;;x
c_bottomless_hole_adj;Yava;;;;;;;;;;;;;x
c_byajvos_approach;Byajvos Approach;;;;;;;;;;;;;x
c_byajvos_approach_adj;Navo;;;;;;;;;;;;;x
c_byajvos_cradle;Byajvos' Cradle;;;;;;;;;;;;;x
c_byajvos_cradle_adj;Navo;;;;;;;;;;;;;x
c_byajvos_keep;Byajvos' Keep;;;;;;;;;;;;;x
c_byajvos_keep_adj;Navo;;;;;;;;;;;;;x
c_c_abimelechs;C. Abimelechs;;;;;;;;;;;;;x
c_c_abimelechs_adj;Abimelechi;;;;;;;;;;;;;x
c_c_ades_plains;C. Ades Plains;;;;;;;;;;;;;x
c_c_ades_plains_adj;Ades;;;;;;;;;;;;;x
c_c_anin_plains;C. Anin Plains;;;;;;;;;;;;;x
c_c_anin_plains_adj;Anin;;;;;;;;;;;;;x
c_c_e_daly_mountains;C.E. Daly Mtns;;;;;;;;;;;;;x
c_c_e_daly_mountains_adj;Ran-nu;;;;;;;;;;;;;x
c_c_grey_plains;C. Grey Plains;;;;;;;;;;;;;x
c_c_grey_plains_adj;Grey-Tribesman;;;;;;;;;;;;;x
c_c_hese_forest;C. Hese Forest;;;;;;;;;;;;;x
c_c_hese_forest_adj;Hesen;;;;;;;;;;;;;x
c_c_kalan_fields;C. Kalan Fields;;;;;;;;;;;;;x
c_c_kalan_fields_adj;Kalani;;;;;;;;;;;;;x
c_c_kauni;C. Kauni;;;;;;;;;;;;;x
c_c_kauni_adj;Zet;;;;;;;;;;;;;x
c_c_kzi;C. Kzi;;;;;;;;;;;;;x
c_c_kzi_adj;Gawei;;;;;;;;;;;;;x
c_c_majat_mountains;C. Majat Mtns;;;;;;;;;;;;;x
c_c_majat_mountains_adj;Anin;;;;;;;;;;;;;x
c_c_n_anin_coast;C.N. Anin Coast;;;;;;;;;;;;;x
c_c_n_anin_coast_adj;Anin;;;;;;;;;;;;;x
c_c_trovo;C. Trovo;;;;;;;;;;;;;x
c_c_trovo_adj;Poghess;;;;;;;;;;;;;x
c_c_vitat_canyon;C. Vitat Canyon;;;;;;;;;;;;;x
c_c_vitat_canyon_adj;Vitat;;;;;;;;;;;;;x
c_c_yava_forest;C. Yava Forest;;;;;;;;;;;;;x
c_c_yava_forest_adj;Yavan;;;;;;;;;;;;;x
c_cenno;Cenno;;;;;;;;;;;;;x
c_cenno_adj;Gawei;;;;;;;;;;;;;x
c_collsi_capital;Collsi Capital;;;;;;;;;;;;;x
c_collsi_capital_adj;Collsi;;;;;;;;;;;;;x
c_confusion_valley;Confusion Valley;;;;;;;;;;;;;x
c_confusion_valley_adj;Vitat;;;;;;;;;;;;;x
c_e_ades_plains;E. Ades Plains;;;;;;;;;;;;;x
c_e_ades_plains_adj;Ades;;;;;;;;;;;;;x
c_e_basli_forest;E. Basli Forest;;;;;;;;;;;;;x
c_e_basli_forest_adj;Basli;;;;;;;;;;;;;x
c_e_c_abimelechs;E.C. Abimelechs;;;;;;;;;;;;;x
c_e_c_abimelechs_adj;Abimelechi;;;;;;;;;;;;;x
c_e_c_ades_plains;E.C. Ades Plains;;;;;;;;;;;;;x
c_e_c_ades_plains_adj;Ades;;;;;;;;;;;;;x
c_e_c_grey_plains;E.C. Grey Plains;;;;;;;;;;;;;x
c_e_c_grey_plains_adj;Grey-Tribesman;;;;;;;;;;;;;x
c_e_c_vitat_canyon;E.C. Vitat Canyon;;;;;;;;;;;;;x
c_e_c_vitat_canyon_adj;Vitat;;;;;;;;;;;;;x
c_e_c_yava_forest;E.C. Yava Forest;;;;;;;;;;;;;x
c_e_c_yava_forest_adj;Yavan;;;;;;;;;;;;;x
c_e_e_earthfort_mountains;E.E. Earthforts;;;;;;;;;;;;;x
c_e_e_earthfort_mountains_adj;Collsi;;;;;;;;;;;;;x
c_e_e_navo_desert;E.E. Navo Desert;;;;;;;;;;;;;x
c_e_e_navo_desert_adj;Navo;;;;;;;;;;;;;x
c_e_earthfort_mountains;E. Earthforts;;;;;;;;;;;;;x
c_e_earthfort_mountains_adj;Collsi;;;;;;;;;;;;;x
c_e_grey_coast;E. Grey Coast;;;;;;;;;;;;;x
c_e_grey_coast_adj;Grey-Tribesman;;;;;;;;;;;;;x
c_e_grey_plains;E. Grey Plains;;;;;;;;;;;;;x
c_e_grey_plains_adj;Grey-Tribesman;;;;;;;;;;;;;x
c_e_insol;E. Insol;;;;;;;;;;;;;x
c_e_insol_adj;Poghess;;;;;;;;;;;;;x
c_e_jese_coast;E. Jese Coast;;;;;;;;;;;;;x
c_e_jese_coast_adj;Hesen;;;;;;;;;;;;;x
c_e_kalan_fields;E. Kalan Fields;;;;;;;;;;;;;x
c_e_kalan_fields_adj;Kalani;;;;;;;;;;;;;x
c_e_kauni_forest;E. Kauni Forest;;;;;;;;;;;;;x
c_e_kauni_forest_adj;Zet;;;;;;;;;;;;;x
c_e_levyt_coast;E. Levyt Coast;;;;;;;;;;;;;x
c_e_levyt_coast_adj;Levytan;;;;;;;;;;;;;x
c_e_levyt_plains;E. Levyt Plains;;;;;;;;;;;;;x
c_e_levyt_plains_adj;Levytan;;;;;;;;;;;;;x
c_e_n_abimelechs;E.N. Abimelechs;;;;;;;;;;;;;x
c_e_n_abimelechs_adj;Abimelechi;;;;;;;;;;;;;x
c_e_n_anin_coast;E.N. Anin Coast;;;;;;;;;;;;;x
c_e_n_anin_coast_adj;Anin;;;;;;;;;;;;;x
c_e_n_hal_mountains;E.N. Hal Mtns;;;;;;;;;;;;;x
c_e_n_hal_mountains_adj;Gawei;;;;;;;;;;;;;x
c_e_n_hese_coast;E.N. Hese Coast;;;;;;;;;;;;;x
c_e_n_hese_coast_adj;Hesen;;;;;;;;;;;;;x
c_e_n_kalani_coast;E.N. Kalani Coast;;;;;;;;;;;;;x
c_e_n_kalani_coast_adj;Kalani;;;;;;;;;;;;;x
c_e_navo_coast;E. Navo Coast;;;;;;;;;;;;;x
c_e_navo_coast_adj;Navo;;;;;;;;;;;;;x
c_e_navo_desert;E. Navo Desert;;;;;;;;;;;;;x
c_e_navo_desert_adj;Navo;;;;;;;;;;;;;x
c_e_ne_anin_plains;E.NE. Anin Plains;;;;;;;;;;;;;x
c_e_ne_anin_plains_adj;Anin;;;;;;;;;;;;;x
c_e_norrain_river;E. Norrain River;;;;;;;;;;;;;x
c_e_norrain_river_adj;Kalani;;;;;;;;;;;;;x
c_e_nw_yava_forest;E.NW. Yava Forest;;;;;;;;;;;;;x
c_e_nw_yava_forest_adj;Yavan;;;;;;;;;;;;;x
c_e_pan_cliffs;E. Pan Cliffs;;;;;;;;;;;;;x
c_e_pan_cliffs_adj;Vitat;;;;;;;;;;;;;x
c_e_rannu_river;E. Rannu River;;;;;;;;;;;;;x
c_e_rannu_river_adj;Ran-nu;;;;;;;;;;;;;x
c_e_s_anin_plains;E.S. Anin Plains;;;;;;;;;;;;;x
c_e_s_anin_plains_adj;Anin;;;;;;;;;;;;;x
c_e_s_gawei_coast;E.S. Gawei Coast;;;;;;;;;;;;;x
c_e_s_gawei_coast_adj;Gawei;;;;;;;;;;;;;x
c_e_s_hese_coast;E.S. Hese Coast;;;;;;;;;;;;;x
c_e_s_hese_coast_adj;Hesen;;;;;;;;;;;;;x
c_e_s_kalani_coast;E.S. Kalani Coast;;;;;;;;;;;;;x
c_e_s_kalani_coast_adj;Kalani;;;;;;;;;;;;;x
c_e_s_majat_mountains;E.S. Majat Mtns;;;;;;;;;;;;;x
c_e_s_majat_mountains_adj;Anin;;;;;;;;;;;;;x
c_e_s_yava_forest;E.S. Yava Forest;;;;;;;;;;;;;x
c_e_s_yava_forest_adj;Yavan;;;;;;;;;;;;;x
c_e_w_kalan_fields;E.W. Kalan Fields;;;;;;;;;;;;;x
c_e_w_kalan_fields_adj;Kalani;;;;;;;;;;;;;x
c_e_w_navo_desert;E.W. Navo Desert;;;;;;;;;;;;;x
c_e_w_navo_desert_adj;Navo;;;;;;;;;;;;;x
c_e_yava_forest;E. Yava Forest;;;;;;;;;;;;;x
c_e_yava_forest_adj;Yava;;;;;;;;;;;;;x
c_e_zalv_forest;E. Zalv Forest;;;;;;;;;;;;;x
c_e_zalv_forest_adj;Ades;;;;;;;;;;;;;x
c_earthfort_coasts;Earthfort Coasts;;;;;;;;;;;;;x
c_earthfort_coasts_adj;Collsi;;;;;;;;;;;;;x
c_elfall;Elfall;;;;;;;;;;;;;x
c_elfall_adj;Merro;;;;;;;;;;;;;x
c_elfall_volcano;Elfall Volcano;;;;;;;;;;;;;x
c_elfall_volcano_adj;Merro;;;;;;;;;;;;;x
c_etzu_berth;Etzu Berth;;;;;;;;;;;;;x
c_etzu_berth_adj;Zuvaki;;;;;;;;;;;;;x
c_etzu_falls;Etzu Falls;;;;;;;;;;;;;x
c_etzu_falls_adj;Zuvaki;;;;;;;;;;;;;x
c_etzu_lake;Etzu Lake;;;;;;;;;;;;;x
c_etzu_lake_adj;Zuvaki;;;;;;;;;;;;;x
c_etzus_mouth;Etzu's Mouth;;;;;;;;;;;;;x
c_etzus_mouth_adj;Zuvaki;;;;;;;;;;;;;x
c_gap_in_the_mountain;Mountain Gap;;;;;;;;;;;;;x
c_gap_in_the_mountain_adj;Anin;;;;;;;;;;;;;x
c_gawei_castle;Gawei Castle;;;;;;;;;;;;;x
c_gawei_castle_adj;Gawei;;;;;;;;;;;;;x
c_gawei_village;Gawei Village;;;;;;;;;;;;;x
c_gawei_village_adj;Gawei;;;;;;;;;;;;;x
c_great_war_hall;Great War Hall;;;;;;;;;;;;;x
c_great_war_hall_adj;Abimelechi;;;;;;;;;;;;;x
c_grey_mountains;Grey Mountains;;;;;;;;;;;;;x
c_grey_mountains_adj;Grey-Tribesman;;;;;;;;;;;;;x
c_hideaway;Hideaway;;;;;;;;;;;;;x
c_hideaway_adj;Collsi;;;;;;;;;;;;;x
c_home_of_the_vitat;Vitat Home;;;;;;;;;;;;;x
c_home_of_the_vitat_adj;Vitat;;;;;;;;;;;;;x
c_huargen;Huargen;;;;;;;;;;;;;x
c_huargen_adj;Huargen;;;;;;;;;;;;;x
c_hunute_forest;Hunute Forest;;;;;;;;;;;;;x
c_hunute_forest_adj;Hunute;;;;;;;;;;;;;x
c_jese_castle;Jese Castle;;;;;;;;;;;;;x
c_jese_castle_adj;Hesen;;;;;;;;;;;;;x
c_kalan_village;Kalan Village;;;;;;;;;;;;;x
c_kalan_village_adj;Kalani;;;;;;;;;;;;;x
c_kalani_border;Kalani Border;;;;;;;;;;;;;x
c_kalani_border_adj;Kalani;;;;;;;;;;;;;x
c_kami;Kami;;;;;;;;;;;;;x
c_kami_adj;Gawei;;;;;;;;;;;;;x
c_khes;Khes;;;;;;;;;;;;;x
c_khes_adj;Gawei;;;;;;;;;;;;;x
c_left_twin;Left Twin;;;;;;;;;;;;;x
c_left_twin_adj;Hesen;;;;;;;;;;;;;x
c_lesser_etzu_river;Lesser Etzu River;;;;;;;;;;;;;x
c_lesser_etzu_river_adj;Zuvaki;;;;;;;;;;;;;x
c_levyt_city;Levyt City;;;;;;;;;;;;;x
c_levyt_city_adj;Levytan;;;;;;;;;;;;;x
c_levyt_e_bank;Levyt E. Bank;;;;;;;;;;;;;x
c_levyt_e_bank_adj;Levytan;;;;;;;;;;;;;x
c_levyt_river_source;Levyt River Source;;;;;;;;;;;;;x
c_levyt_river_source_adj;Levytan;;;;;;;;;;;;;x
c_levyt_w_bank;Levyt W. Bank;;;;;;;;;;;;;x
c_levyt_w_bank_adj;Levytan;;;;;;;;;;;;;x
c_lower_mighty_etzu_river;Lower Mighty Etzu River;;;;;;;;;;;;;x
c_lower_mighty_etzu_river_adj;Zuvaki;;;;;;;;;;;;;x
c_lower_navo_river;Lower Navo River;;;;;;;;;;;;;x
c_lower_navo_river_adj;Navo;;;;;;;;;;;;;x
c_maku;Maku;;;;;;;;;;;;;x
c_maku_adj;Gawei;;;;;;;;;;;;;x
c_n_abimelechs;N. Abimelechs;;;;;;;;;;;;;x
c_n_abimelechs_adj;Abimelechi;;;;;;;;;;;;;x
c_n_ades_coast;N. Ades Coast;;;;;;;;;;;;;x
c_n_ades_coast_adj;Ades;;;;;;;;;;;;;x
c_n_anin_coast;N. Anin Coast;;;;;;;;;;;;;x
c_n_anin_coast_adj;Anin;;;;;;;;;;;;;x
c_n_anin_ko_coast;N. Anin Ko Coast;;;;;;;;;;;;;x
c_n_anin_ko_coast_adj;Anin;;;;;;;;;;;;;x
c_n_anin_plains;N. Anin Plains;;;;;;;;;;;;;x
c_n_anin_plains_adj;Anin;;;;;;;;;;;;;x
c_n_basli_forest;N. Basli Forest;;;;;;;;;;;;;x
c_n_basli_forest_adj;Basli;;;;;;;;;;;;;x
c_n_basli_plains;N. Basli Plains;;;;;;;;;;;;;x
c_n_basli_plains_adj;Basli;;;;;;;;;;;;;x
c_n_c_anin_ko_coast;N.C. Anin Ko Coast;;;;;;;;;;;;;x
c_n_c_anin_ko_coast_adj;Anin;;;;;;;;;;;;;x
c_n_c_anin_plains;N.C. Anin Plains;;;;;;;;;;;;;x
c_n_c_anin_plains_adj;Anin;;;;;;;;;;;;;x
c_n_c_kalan_fields;N.C. Kalan Fields;;;;;;;;;;;;;x
c_n_c_kalan_fields_adj;Kalani;;;;;;;;;;;;;x
c_n_c_vitat_canyon;N.C. Vitat Canyon;;;;;;;;;;;;;x
c_n_c_vitat_canyon_adj;Vitat;;;;;;;;;;;;;x
c_n_door_to_yava;N. Yava Door;;;;;;;;;;;;;x
c_n_door_to_yava_adj;Yavan;;;;;;;;;;;;;x
c_n_e_ades_plains;N.E. Ades Plains;;;;;;;;;;;;;x
